family,n_activities,n_skills,n_resources,n_precedences,skill_factor,modified_resource_strength,network_complexity,network_density,mspsp_instance
set-1a,22,4,15,31,0.5,0.1875,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m15_00.dzn.txt
set-1a,22,4,15,31,0.5,0.1875,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m15_01.dzn.txt
set-1a,22,4,15,31,0.5,0.1875,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m15_02.dzn.txt
set-1a,22,4,15,31,0.5,0.1875,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m15_03.dzn.txt
set-1a,22,4,15,31,0.5,0.1875,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m15_04.dzn.txt
set-1a,22,4,15,31,0.5,0.1875,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.5_n20_m15_05.dzn.txt
set-1a,22,4,10,37,0.5,0.125,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m10_00.dzn.txt
set-1a,22,4,10,37,0.5,0.125,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m10_01.dzn.txt
set-1a,22,4,10,37,0.5,0.125,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m10_02.dzn.txt
set-1a,22,4,10,37,0.5,0.125,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m10_03.dzn.txt
set-1a,22,4,10,37,0.5,0.125,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m10_04.dzn.txt
set-1a,22,4,10,37,0.5,0.125,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m10_05.dzn.txt
set-1a,22,4,13,37,0.5,0.1625,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m13_00.dzn.txt
set-1a,22,4,13,37,0.5,0.1625,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m13_01.dzn.txt
set-1a,22,4,13,37,0.5,0.1625,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m13_02.dzn.txt
set-1a,22,4,13,37,0.5,0.1625,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m13_03.dzn.txt
set-1a,22,4,13,37,0.5,0.1625,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m13_04.dzn.txt
set-1a,22,4,13,37,0.5,0.1625,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m13_05.dzn.txt
set-1a,22,4,15,37,0.5,0.1875,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m15_00.dzn.txt
set-1a,22,4,15,37,0.5,0.1875,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m15_01.dzn.txt
set-1a,22,4,15,37,0.5,0.1875,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m15_02.dzn.txt
set-1a,22,4,15,37,0.5,0.1875,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m15_03.dzn.txt
set-1a,22,4,15,37,0.5,0.1875,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m15_04.dzn.txt
set-1a,22,4,15,37,0.5,0.1875,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc1.8_n20_m15_05.dzn.txt
set-1a,22,4,10,43,0.5,0.125,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m10_00.dzn.txt
set-1a,22,4,10,43,0.5,0.125,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m10_01.dzn.txt
set-1a,22,4,10,43,0.5,0.125,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m10_02.dzn.txt
set-1a,22,4,10,43,0.5,0.125,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m10_03.dzn.txt
set-1a,22,4,10,43,0.5,0.125,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m10_04.dzn.txt
set-1a,22,4,10,43,0.5,0.125,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m10_05.dzn.txt
set-1a,22,4,13,43,0.5,0.1625,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m13_00.dzn.txt
set-1a,22,4,13,43,0.5,0.1625,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m13_01.dzn.txt
set-1a,22,4,13,43,0.5,0.1625,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m13_02.dzn.txt
set-1a,22,4,13,43,0.5,0.1625,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m13_03.dzn.txt
set-1a,22,4,13,43,0.5,0.1625,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m13_04.dzn.txt
set-1a,22,4,13,43,0.5,0.1625,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m13_05.dzn.txt
set-1a,22,4,15,43,0.5,0.1875,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m15_00.dzn.txt
set-1a,22,4,15,43,0.5,0.1875,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m15_01.dzn.txt
set-1a,22,4,15,43,0.5,0.1875,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m15_02.dzn.txt
set-1a,22,4,15,43,0.5,0.1875,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m15_03.dzn.txt
set-1a,22,4,15,43,0.5,0.1875,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m15_04.dzn.txt
set-1a,22,4,15,43,0.5,0.1875,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.5_nc2.1_n20_m15_05.dzn.txt
set-1a,22,4,10,31,0.75,0.08333333333333333,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m10_00.dzn.txt
set-1a,22,4,10,31,0.75,0.08333333333333333,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m10_01.dzn.txt
set-1a,22,4,10,31,0.75,0.08333333333333333,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m10_02.dzn.txt
set-1a,22,4,10,31,0.75,0.08333333333333333,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m10_03.dzn.txt
set-1a,22,4,10,31,0.75,0.08333333333333333,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m10_04.dzn.txt
set-1a,22,4,10,31,0.75,0.08333333333333333,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m10_05.dzn.txt
set-1a,22,4,20,31,0.75,0.16666666666666666,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m20_00.dzn.txt
set-1a,22,4,20,31,0.75,0.16666666666666666,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m20_01.dzn.txt
set-1a,22,4,20,31,0.75,0.16666666666666666,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m20_02.dzn.txt
set-1a,22,4,20,31,0.75,0.16666666666666666,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m20_03.dzn.txt
set-1a,22,4,20,31,0.75,0.16666666666666666,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m20_04.dzn.txt
set-1a,22,4,20,31,0.75,0.16666666666666666,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m20_05.dzn.txt
set-1a,22,4,25,31,0.75,0.20833333333333334,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m25_00.dzn.txt
set-1a,22,4,25,31,0.75,0.20833333333333334,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m25_01.dzn.txt
set-1a,22,4,25,31,0.75,0.20833333333333334,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m25_02.dzn.txt
set-1a,22,4,25,31,0.75,0.20833333333333334,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m25_03.dzn.txt
set-1a,22,4,25,31,0.75,0.20833333333333334,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m25_04.dzn.txt
set-1a,22,4,25,31,0.75,0.20833333333333334,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.5_n20_m25_05.dzn.txt
set-1a,22,4,10,37,0.75,0.08333333333333333,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m10_00.dzn.txt
set-1a,22,4,10,37,0.75,0.08333333333333333,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m10_01.dzn.txt
set-1a,22,4,10,37,0.75,0.08333333333333333,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m10_02.dzn.txt
set-1a,22,4,10,37,0.75,0.08333333333333333,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m10_03.dzn.txt
set-1a,22,4,10,37,0.75,0.08333333333333333,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m10_04.dzn.txt
set-1a,22,4,10,37,0.75,0.08333333333333333,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m10_05.dzn.txt
set-1a,22,4,20,37,0.75,0.16666666666666666,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m20_00.dzn.txt
set-1a,22,4,20,37,0.75,0.16666666666666666,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m20_01.dzn.txt
set-1a,22,4,20,37,0.75,0.16666666666666666,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m20_02.dzn.txt
set-1a,22,4,20,37,0.75,0.16666666666666666,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m20_03.dzn.txt
set-1a,22,4,20,37,0.75,0.16666666666666666,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m20_04.dzn.txt
set-1a,22,4,20,37,0.75,0.16666666666666666,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m20_05.dzn.txt
set-1a,22,4,25,37,0.75,0.20833333333333334,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m25_00.dzn.txt
set-1a,22,4,25,37,0.75,0.20833333333333334,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m25_01.dzn.txt
set-1a,22,4,25,37,0.75,0.20833333333333334,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m25_02.dzn.txt
set-1a,22,4,25,37,0.75,0.20833333333333334,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m25_03.dzn.txt
set-1a,22,4,25,37,0.75,0.20833333333333334,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m25_04.dzn.txt
set-1a,22,4,25,37,0.75,0.20833333333333334,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc1.8_n20_m25_05.dzn.txt
set-1a,22,4,10,43,0.75,0.08333333333333333,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m10_00.dzn.txt
set-1a,22,4,10,43,0.75,0.08333333333333333,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m10_01.dzn.txt
set-1a,22,4,10,43,0.75,0.08333333333333333,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m10_02.dzn.txt
set-1a,22,4,10,43,0.75,0.08333333333333333,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m10_03.dzn.txt
set-1a,22,4,10,43,0.75,0.08333333333333333,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m10_04.dzn.txt
set-1a,22,4,10,43,0.75,0.08333333333333333,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m10_05.dzn.txt
set-1a,22,4,20,43,0.75,0.16666666666666666,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m20_00.dzn.txt
set-1a,22,4,20,43,0.75,0.16666666666666666,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m20_01.dzn.txt
set-1a,22,4,20,43,0.75,0.16666666666666666,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m20_02.dzn.txt
set-1a,22,4,20,43,0.75,0.16666666666666666,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m20_03.dzn.txt
set-1a,22,4,20,43,0.75,0.16666666666666666,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m20_04.dzn.txt
set-1a,22,4,20,43,0.75,0.16666666666666666,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m20_05.dzn.txt
set-1a,22,4,25,43,0.75,0.20833333333333334,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m25_00.dzn.txt
set-1a,22,4,25,43,0.75,0.20833333333333334,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m25_01.dzn.txt
set-1a,22,4,25,43,0.75,0.20833333333333334,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m25_02.dzn.txt
set-1a,22,4,25,43,0.75,0.20833333333333334,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m25_03.dzn.txt
set-1a,22,4,25,43,0.75,0.20833333333333334,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m25_04.dzn.txt
set-1a,22,4,25,43,0.75,0.20833333333333334,1.9545454545454546,0.09307359307359307,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0.75_nc2.1_n20_m25_05.dzn.txt
set-1a,22,4,10,31,0.7875,0.07936507936507936,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m10_00.dzn.txt
set-1a,22,4,10,31,0.7625,0.08196721311475409,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m10_01.dzn.txt
set-1a,22,4,10,31,0.725,0.08620689655172414,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m10_02.dzn.txt
set-1a,22,4,10,31,0.7,0.08928571428571429,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m10_03.dzn.txt
set-1a,22,4,10,31,0.7125,0.08771929824561403,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m10_04.dzn.txt
set-1a,22,4,10,31,0.8,0.078125,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m10_05.dzn.txt
set-1a,22,4,20,31,0.7125,0.17543859649122806,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m20_00.dzn.txt
set-1a,22,4,20,31,0.675,0.18518518518518517,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m20_01.dzn.txt
set-1a,22,4,20,31,0.8,0.15625,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m20_02.dzn.txt
set-1a,22,4,20,31,0.775,0.16129032258064516,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m20_03.dzn.txt
set-1a,22,4,20,31,0.675,0.18518518518518517,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m20_04.dzn.txt
set-1a,22,4,20,31,0.7625,0.16393442622950818,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m20_05.dzn.txt
set-1a,22,4,25,31,0.8125,0.19230769230769232,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m25_00.dzn.txt
set-1a,22,4,25,31,0.7875,0.1984126984126984,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m25_01.dzn.txt
set-1a,22,4,25,31,0.725,0.21551724137931033,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m25_02.dzn.txt
set-1a,22,4,25,31,0.7,0.22321428571428573,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m25_03.dzn.txt
set-1a,22,4,25,31,0.725,0.21551724137931033,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m25_04.dzn.txt
set-1a,22,4,25,31,0.7125,0.21929824561403508,1.4090909090909092,0.0670995670995671,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.5_n20_m25_05.dzn.txt
set-1a,22,4,10,37,0.7625,0.08196721311475409,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m10_00.dzn.txt
set-1a,22,4,10,37,0.825,0.07575757575757576,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m10_01.dzn.txt
set-1a,22,4,10,37,0.7625,0.08196721311475409,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m10_02.dzn.txt
set-1a,22,4,10,37,0.75,0.08333333333333333,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m10_03.dzn.txt
set-1a,22,4,10,37,0.7875,0.07936507936507936,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m10_04.dzn.txt
set-1a,22,4,10,37,0.825,0.07575757575757576,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m10_05.dzn.txt
set-1a,22,4,20,37,0.7,0.17857142857142858,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m20_00.dzn.txt
set-1a,22,4,20,37,0.8125,0.15384615384615385,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m20_01.dzn.txt
set-1a,22,4,20,37,0.8125,0.15384615384615385,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m20_02.dzn.txt
set-1a,22,4,20,37,0.75,0.16666666666666666,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m20_03.dzn.txt
set-1a,22,4,20,37,0.7125,0.17543859649122806,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m20_04.dzn.txt
set-1a,22,4,20,37,0.7625,0.16393442622950818,1.6818181818181819,0.08008658008658008,./modules/rcpsp-instances/MSPSP/set-1a/inst_set1a_sf0_nc1.8_n20_m20_05.dzn.txt
