family,n_activities,n_skills,n_resources,n_precedences,skill_factor,modified_resource_strength,network_complexity,network_density,mspsp_instance
set-2c,22,6,8,40,0.475,0.07017543859649124,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l6_m8_00.dzn.txt
set-2c,22,6,8,40,0.43333333333333335,0.07692307692307693,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l6_m8_01.dzn.txt
set-2c,22,7,10,40,0.45,0.07936507936507936,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l7_m10_00.dzn.txt
set-2c,22,7,15,40,0.5285714285714286,0.10135135135135136,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l7_m15_00.dzn.txt
set-2c,22,7,4,40,0.2571428571428571,0.05555555555555555,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l7_m4_00.dzn.txt
set-2c,22,7,8,40,0.38571428571428573,0.07407407407407407,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l7_m8_00.dzn.txt
set-2c,22,8,10,40,0.29375,0.10638297872340426,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l8_m10_00.dzn.txt
set-2c,22,8,10,40,0.36875,0.0847457627118644,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l8_m10_01.dzn.txt
set-2c,22,8,4,40,0.21875,0.05714285714285714,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l8_m4_00.dzn.txt
set-2c,22,8,6,40,0.26875,0.06976744186046512,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l8_m6_00.dzn.txt
set-2c,22,8,8,40,0.28125,0.08888888888888889,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l8_m8_00.dzn.txt
set-2c,22,9,10,40,0.4222222222222222,0.06578947368421052,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l9_m10_00.dzn.txt
set-2c,22,9,15,40,0.5222222222222223,0.0797872340425532,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l9_m15_00.dzn.txt
set-2c,22,9,15,40,0.42777777777777776,0.09740259740259741,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l9_m15_01.dzn.txt
set-2c,22,9,4,40,0.17777777777777778,0.0625,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l9_m4_00.dzn.txt
set-2c,22,9,6,40,0.2388888888888889,0.06976744186046512,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l9_m6_00.dzn.txt
set-2c,22,9,8,40,0.2777777777777778,0.08,1.8181818181818181,0.08658008658008658,./modules/rcpsp-instances/MSPSP/set-2c/inst_set2c_sf0_nc2.1_n20_l9_m8_00.dzn.txt
